user_id,project_id,topic_match_score,required_skill_match_score,gained_skill_match_score,role_skill_match_score,readiness_score,embedding_similarity,commitment_fit,maturity_fit,open,like,share,long_view,skip_fast,disengage
user_0157,project_0048,0.8457,0.922,0.0,0.9488,0.6454,0.930835,0.85,0.9,0,0,0,0,0,0
user_0157,project_0049,0.0,0.0,0.9488,1.11,0.2846,0.934677,0.85,1.0,0,0,0,0,0,0
user_0157,project_0050,2.4004,0.9841,0.9488,1.205,0.9735,0.933543,0.5,0.6,0,0,0,0,0,0
user_0157,project_0051,2.9726,0.922,1.11,0.922,0.9784,0.941507,1.0,0.9,1,1,0,0,0,0
user_0157,project_0052,0.0,0.9841,0.0,1.9329,0.6889,0.932417,1.0,1.0,0,0,0,1,1,0
user_0157,project_0053,0.0,3.1379,1.11,2.1538,2.5295,0.982261,0.85,0.9,1,1,1,1,0,0
user_0157,project_0054,0.0,0.9841,0.0,0.0,0.6889,0.918809,0.85,1.0,1,0,0,0,0,1
user_0157,project_0055,0.8457,0.9488,1.11,1.205,0.9972,0.933464,0.5,0.6,0,0,0,0,0,0
user_0157,project_0056,0.0,0.0,0.9841,0.9841,0.2952,0.931186,0.85,1.0,0,0,0,0,0,0
user_0157,project_0057,1.375,0.9841,1.11,1.205,1.0219,0.949006,0.85,0.9,0,0,0,0,0,0
user_0157,project_0058,1.8711,0.922,0.0,0.922,0.6454,0.911908,1.0,1.0,0,0,0,0,0,0
user_0157,project_0059,0.0,1.11,0.0,2.0588,0.777,0.923796,0.5,0.6,1,1,1,1,1,1
user_0157,project_0060,0.8457,0.922,0.0,0.9488,0.6454,0.927226,0.85,0.9,0,0,0,0,0,0
user_0157,project_0061,0.0,0.0,0.9488,1.11,0.2846,0.925237,0.85,1.0,0,0,0,0,0,0
user_0157,project_0062,2.4004,0.9841,0.9488,1.205,0.9735,0.942357,0.5,0.6,0,0,0,0,0,0
user_0157,project_0063,2.9726,0.922,1.11,0.922,0.9784,0.94005,1.0,0.9,0,1,1,1,1,1
user_0157,project_0064,0.0,0.9841,0.0,1.9329,0.6889,0.929596,1.0,1.0,0,0,0,0,0,0
user_0157,project_0065,0.0,3.1379,1.11,2.1538,2.5295,0.980172,0.85,0.9,1,1,0,1,1,0
user_0157,project_0066,0.0,0.9841,0.0,0.0,0.6889,0.932012,0.85,1.0,0,0,0,0,1,0
user_0157,project_0067,0.8457,0.9488,1.11,1.205,0.9972,0.935016,0.5,0.6,0,1,0,1,0,1
user_0157,project_0068,0.0,0.0,0.9841,0.9841,0.2952,0.930909,0.85,1.0,0,0,0,0,0,0
user_0157,project_0069,1.375,0.9841,1.11,1.205,1.0219,0.937684,0.85,0.9,0,0,0,0,0,0
user_0157,project_0070,1.8711,0.922,0.0,0.922,0.6454,0.916932,1.0,1.0,0,0,0,0,0,0
user_0157,project_0071,0.0,1.11,0.0,2.0588,0.777,0.916189,0.5,0.6,0,0,0,0,0,0
user_0157,project_0072,0.8457,0.922,0.0,0.9488,0.6454,0.936565,0.85,0.9,0,0,0,0,0,0
user_0157,project_0073,0.0,0.0,0.9488,1.11,0.2846,0.924114,0.85,1.0,0,0,0,0,0,0
user_0157,project_0074,2.4004,0.9841,0.9488,1.205,0.9735,0.942368,0.5,0.6,0,0,0,0,0,0
user_0157,project_0075,2.9726,0.922,1.11,0.922,0.9784,0.942328,1.0,0.9,0,0,0,0,0,0
user_0157,project_0076,0.0,0.9841,0.0,1.9329,0.6889,0.937222,1.0,1.0,0,0,0,0,0,0
user_0157,project_0077,0.0,3.1379,1.11,2.1538,2.5295,0.991213,0.85,0.9,1,0,1,1,1,0
user_0157,project_0078,0.0,0.9841,0.0,0.0,0.6889,0.929491,0.85,1.0,0,0,1,0,0,0
user_0157,project_0079,0.8457,0.9488,1.11,1.205,0.9972,0.9345,0.5,0.6,0,0,0,0,0,0
user_0157,project_0080,0.0,0.0,0.9841,0.9841,0.2952,0.930449,0.85,1.0,0,1,1,1,1,1
user_0157,project_0081,1.375,0.9841,1.11,1.205,1.0219,0.937318,0.85,0.9,1,0,0,0,0,0
user_0157,project_0082,1.8711,0.922,0.0,0.922,0.6454,0.912999,1.0,1.0,0,0,0,0,0,0
user_0157,project_0083,0.0,1.11,0.0,2.0588,0.777,0.922182,0.5,0.6,0,0,0,0,0,0
user_0157,project_0084,0.8457,0.922,0.0,0.9488,0.6454,0.923126,0.85,0.9,0,0,0,1,1,1
user_0157,project_0085,0.0,0.0,0.9488,1.11,0.2846,0.929907,0.85,1.0,1,0,0,0,1,1
user_0157,project_0086,2.4004,0.9841,0.9488,1.205,0.9735,0.937446,0.5,0.6,0,0,0,0,0,0
user_0157,project_0087,2.9726,0.922,1.11,0.922,0.9784,0.943427,1.0,0.9,0,0,0,0,0,0
user_0157,project_0088,0.0,0.9841,0.0,1.9329,0.6889,0.930663,1.0,1.0,0,0,0,0,0,0
user_0157,project_0089,0.0,3.1379,1.11,2.1538,2.5295,0.991047,0.85,0.9,1,1,1,0,0,1
user_0157,project_0090,0.0,0.9841,0.0,0.0,0.6889,0.936547,0.85,1.0,1,0,0,0,1,0
user_0157,project_0091,0.8457,0.9488,1.11,1.205,0.9972,0.933374,0.5,0.6,1,1,1,0,0,0
user_0157,project_0092,0.0,0.0,0.9841,0.9841,0.2952,0.926841,0.85,1.0,0,0,0,0,0,0
user_0157,project_0093,1.375,0.9841,1.11,1.205,1.0219,0.936866,0.85,0.9,0,0,0,0,0,0
user_0157,project_0094,1.8711,0.922,0.0,0.922,0.6454,0.917198,1.0,1.0,0,0,0,0,0,0
user_0157,project_0095,0.0,1.11,0.0,2.0588,0.777,0.917561,0.5,0.6,0,0,0,0,0,0
user_0157,project_0096,0.8457,0.922,0.0,0.9488,0.6454,0.928099,0.85,0.9,0,0,0,0,0,0
user_0157,project_0097,0.0,0.0,0.9488,1.11,0.2846,0.929907,0.85,1.0,0,0,0,0,0,0
user_0157,project_0098,2.4004,0.9841,0.9488,1.205,0.9735,0.941221,0.5,0.6,0,0,0,0,0,0
user_0157,project_0099,2.9726,0.922,1.11,0.922,0.9784,0.939576,1.0,0.9,0,0,0,0,0,0
user_0157,project_0100,0.0,0.9841,0.0,1.9329,0.6889,0.931684,1.0,1.0,0,0,0,0,0,0
user_0157,project_0101,0.0,3.1379,1.11,2.1538,2.5295,0.99061,0.85,0.9,0,0,0,0,0,0
user_0157,project_0102,0.0,0.9841,0.0,0.0,0.6889,0.932452,0.85,1.0,0,0,0,0,0,0
user_0157,project_0103,0.8457,0.9488,1.11,1.205,0.9972,0.940944,0.5,0.6,0,0,0,0,0,0
user_0157,project_0104,0.0,0.0,0.9841,0.9841,0.2952,0.926427,0.85,1.0,0,0,0,0,0,0
user_0157,project_0105,1.375,0.9841,1.11,1.205,1.0219,0.934245,0.85,0.9,0,0,0,0,0,0
user_0157,project_0106,1.8711,0.922,0.0,0.922,0.6454,0.916221,1.0,1.0,1,1,0,0,0,0
user_0157,project_0107,0.0,1.11,0.0,2.0588,0.777,0.929828,0.5,0.6,0,0,0,0,0,0
user_0157,project_0108,0.8457,0.922,0.0,0.9488,0.6454,0.928655,0.85,0.9,0,0,0,0,0,0
user_0157,project_0109,0.0,0.0,0.9488,1.11,0.2846,0.933891,0.85,1.0,0,0,0,0,0,0
user_0157,project_0110,2.4004,0.9841,0.9488,1.205,0.9735,0.934394,0.5,0.6,0,0,0,0,0,0
user_0157,project_0111,2.9726,0.922,1.11,0.922,0.9784,0.933975,1.0,0.9,0,0,0,0,0,0
user_0157,project_0112,0.0,0.9841,0.0,1.9329,0.6889,0.929295,1.0,1.0,0,0,0,1,0,1
user_0157,project_0113,0.0,3.1379,1.11,2.1538,2.5295,0.985964,0.85,0.9,1,1,1,1,0,0
user_0157,project_0114,0.0,0.9841,0.0,0.0,0.6889,0.917356,0.85,1.0,1,0,0,1,0,0
user_0157,project_0115,0.8457,0.9488,1.11,1.205,0.9972,0.933519,0.5,0.6,0,0,0,0,0,0
user_0157,project_0116,0.0,0.0,0.9841,0.9841,0.2952,0.932885,0.85,1.0,0,0,0,0,1,1
user_0157,project_0117,1.375,0.9841,1.11,1.205,1.0219,0.938737,0.85,0.9,0,0,0,0,0,0
user_0157,project_0118,1.8711,0.922,0.0,0.922,0.6454,0.917205,1.0,1.0,1,1,0,0,0,0
user_0157,project_0119,0.0,1.11,0.0,2.0588,0.777,0.924607,0.5,0.6,0,0,0,0,0,0
user_0158,project_0000,1.6808,1.5321,1.3484,1.5197,1.477,0.933508,0.95,0.95,0,1,1,1,0,1
user_0158,project_0001,0.9077,1.3484,1.5197,2.9672,1.3998,0.922007,0.95,0.95,0,0,0,0,0,0
user_0158,project_0002,2.593,2.2505,1.3484,1.5197,1.9799,0.982347,0.6,0.65,0,0,0,0,0,0
user_0158,project_0003,2.1093,0.0,2.9796,1.5197,0.8939,0.921453,0.9,0.95,0,0,0,0,0,0
user_0158,project_0004,0.0,2.0792,0.0,0.7308,1.4554,0.945457,0.9,0.95,0,0,0,0,0,0
user_0158,project_0005,0.0,0.7308,2.9672,1.5197,1.4017,0.923737,0.95,0.95,0,0,0,0,1,0
user_0158,project_0006,0.9077,2.0792,1.5197,2.8681,1.9114,0.934889,0.95,0.95,0,0,0,0,0,0
user_0158,project_0007,0.7731,1.5321,1.4475,1.5321,1.5067,0.918784,0.6,0.65,0,0,0,0,0,0
user_0158,project_0008,0.9077,1.3484,2.2505,2.0792,1.619,0.928907,0.95,0.95,0,0,0,0,0,0
user_0158,project_0009,1.3362,2.2505,1.4475,1.5197,2.0096,0.928598,0.95,0.95,0,0,0,0,0,0
user_0158,project_0010,2.9376,1.3484,0.0,0.0,0.9439,0.95361,0.9,0.95,1,1,0,0,1,0
user_0158,project_0011,0.9077,1.4475,2.8805,1.4475,1.8774,0.913533,0.6,0.65,0,0,0,0,0,0
user_0158,project_0012,1.6808,1.5321,1.3484,1.5197,1.477,0.9244,0.95,0.95,0,0,0,0,0,0
user_0158,project_0013,0.9077,1.3484,1.5197,2.9672,1.3998,0.932343,0.95,0.95,0,0,1,1,0,1
user_0158,project_0014,2.593,2.2505,1.3484,1.5197,1.9799,0.987541,0.6,0.65,1,0,1,1,0,0
user_0158,project_0015,2.1093,0.0,2.9796,1.5197,0.8939,0.930024,0.9,0.95,0,0,0,0,0,0
user_0158,project_0016,0.0,2.0792,0.0,0.7308,1.4554,0.945704,0.9,0.95,0,1,0,0,1,0
user_0158,project_0017,0.0,0.7308,2.9672,1.5197,1.4017,0.924043,0.95,0.95,0,0,0,0,0,0
user_0158,project_0018,0.9077,2.0792,1.5197,2.8681,1.9114,0.93169,0.95,0.95,0,0,0,0,0,0
user_0158,project_0019,0.7731,1.5321,1.4475,1.5321,1.5067,0.928978,0.6,0.65,0,0,0,0,0,0
user_0158,project_0020,0.9077,1.3484,2.2505,2.0792,1.619,0.938275,0.95,0.95,0,0,0,0,0,0
user_0158,project_0021,1.3362,2.2505,1.4475,1.5197,2.0096,0.931273,0.95,0.95,0,1,1,1,0,0
user_0158,project_0022,2.9376,1.3484,0.0,0.0,0.9439,0.95206,0.9,0.95,0,0,0,0,0,0
user_0158,project_0023,0.9077,1.4475,2.8805,1.4475,1.8774,0.909826,0.6,0.65,0,0,0,0,0,0
user_0158,project_0024,1.6808,1.5321,1.3484,1.5197,1.477,0.931577,0.95,0.95,1,0,1,0,1,0
user_0158,project_0025,0.9077,1.3484,1.5197,2.9672,1.3998,0.932685,0.95,0.95,0,1,0,1,0,1
user_0158,project_0026,2.593,2.2505,1.3484,1.5197,1.9799,0.991261,0.6,0.65,0,0,0,0,0,0
user_0158,project_0027,2.1093,0.0,2.9796,1.5197,0.8939,0.922193,0.9,0.95,0,0,0,0,0,0
user_0158,project_0028,0.0,2.0792,0.0,0.7308,1.4554,0.93491,0.9,0.95,1,0,1,1,1,1
user_0158,project_0029,0.0,0.7308,2.9672,1.5197,1.4017,0.93152,0.95,0.95,1,1,1,1,1,1
user_0158,project_0030,0.9077,2.0792,1.5197,2.8681,1.9114,0.934675,0.95,0.95,0,0,0,0,0,0
user_0158,project_0031,0.7731,1.5321,1.4475,1.5321,1.5067,0.920466,0.6,0.65,1,1,1,0,0,1
user_0158,project_0032,0.9077,1.3484,2.2505,2.0792,1.619,0.938185,0.95,0.95,0,0,0,0,0,0
user_0158,project_0033,1.3362,2.2505,1.4475,1.5197,2.0096,0.932104,0.95,0.95,0,1,1,1,0,0
user_0158,project_0034,2.9376,1.3484,0.0,0.0,0.9439,0.947269,0.9,0.95,0,0,0,0,0,0
user_0158,project_0035,0.9077,1.4475,2.8805,1.4475,1.8774,0.918411,0.6,0.65,0,0,0,1,0,1
user_0158,project_0036,1.6808,1.5321,1.3484,1.5197,1.477,0.928079,0.95,0.95,0,0,0,0,0,0
user_0158,project_0037,0.9077,1.3484,1.5197,2.9672,1.3998,0.930572,0.95,0.95,0,0,0,0,0,0
user_0158,project_0038,2.593,2.2505,1.3484,1.5197,1.9799,0.991088,0.6,0.65,1,1,0,1,0,0
user_0158,project_0039,2.1093,0.0,2.9796,1.5197,0.8939,0.919258,0.9,0.95,1,1,0,0,0,0
user_0158,project_0040,0.0,2.0792,0.0,0.7308,1.4554,0.936618,0.9,0.95,1,1,1,1,0,0
user_0158,project_0041,0.0,0.7308,2.9672,1.5197,1.4017,0.931718,0.95,0.95,0,0,0,0,0,0
user_0158,project_0042,0.9077,2.0792,1.5197,2.8681,1.9114,0.934368,0.95,0.95,0,0,0,0,0,0
user_0158,project_0043,0.7731,1.5321,1.4475,1.5321,1.5067,0.923725,0.6,0.65,0,1,1,1,0,0
user_0158,project_0044,0.9077,1.3484,2.2505,2.0792,1.619,0.930085,0.95,0.95,0,0,0,0,0,0
user_0158,project_0045,1.3362,2.2505,1.4475,1.5197,2.0096,0.928308,0.95,0.95,0,0,0,0,0,0
user_0158,project_0046,2.9376,1.3484,0.0,0.0,0.9439,0.951847,0.9,0.95,1,0,1,1,0,0
user_0158,project_0047,0.9077,1.4475,2.8805,1.4475,1.8774,0.922034,0.6,0.65,0,0,0,0,0,0
user_0158,project_0048,1.6808,1.5321,1.3484,1.5197,1.477,0.934987,0.95,0.95,1,1,0,1,1,1
user_0158,project_0049,0.9077,1.3484,1.5197,2.9672,1.3998,0.931392,0.95,0.95,0,0,0,0,0,0
user_0158,project_0050,2.593,2.2505,1.3484,1.5197,1.9799,0.990188,0.6,0.65,0,0,0,0,0,0
user_0158,project_0051,2.1093,0.0,2.9796,1.5197,0.8939,0.925069,0.9,0.95,0,0,0,0,0,0
user_0158,project_0052,0.0,2.0792,0.0,0.7308,1.4554,0.937057,0.9,0.95,0,1,1,1,0,0
user_0158,project_0053,0.0,0.7308,2.9672,1.5197,1.4017,0.93597,0.95,0.95,0,0,0,0,0,0
user_0158,project_0054,0.9077,2.0792,1.5197,2.8681,1.9114,0.929174,0.95,0.95,0,0,0,0,0,0
user_0158,project_0055,0.7731,1.5321,1.4475,1.5321,1.5067,0.925929,0.6,0.65,0,0,0,0,0,0
user_0158,project_0056,0.9077,1.3484,2.2505,2.0792,1.619,0.934846,0.95,0.95,1,1,1,1,1,1
user_0158,project_0057,1.3362,2.2505,1.4475,1.5197,2.0096,0.936857,0.95,0.95,0,0,0,1,1,1
user_0158,project_0058,2.9376,1.3484,0.0,0.0,0.9439,0.947304,0.9,0.95,0,0,0,0,0,0
user_0158,project_0059,0.9077,1.4475,2.8805,1.4475,1.8774,0.919542,0.6,0.65,0,0,0,0,0,0
user_0158,project_0060,1.6808,1.5321,1.3484,1.5197,1.477,0.927019,0.95,0.95,0,0,1,1,1,0
user_0158,project_0061,0.9077,1.3484,1.5197,2.9672,1.3998,0.929126,0.95,0.95,0,0,0,0,0,0
user_0158,project_0062,2.593,2.2505,1.3484,1.5197,1.9799,0.991674,0.6,0.65,0,0,0,0,0,0
user_0158,project_0063,2.1093,0.0,2.9796,1.5197,0.8939,0.921157,0.9,0.95,0,0,0,0,0,0
user_0158,project_0064,0.0,2.0792,0.0,0.7308,1.4554,0.936753,0.9,0.95,0,0,0,0,0,0
user_0158,project_0065,0.0,0.7308,2.9672,1.5197,1.4017,0.928978,0.95,0.95,0,0,0,0,0,0
user_0158,project_0066,0.9077,2.0792,1.5197,2.8681,1.9114,0.939577,0.95,0.95,1,0,1,1,1,0
user_0158,project_0067,0.7731,1.5321,1.4475,1.5321,1.5067,0.926347,0.6,0.65,0,0,0,1,0,0
user_0158,project_0068,0.9077,1.3484,2.2505,2.0792,1.619,0.94036,0.95,0.95,0,0,0,0,0,0
user_0158,project_0069,1.3362,2.2505,1.4475,1.5197,2.0096,0.935538,0.95,0.95,1,0,1,1,0,0
user_0158,project_0070,2.9376,1.3484,0.0,0.0,0.9439,0.952011,0.9,0.95,1,1,1,1,1,0
user_0158,project_0071,0.9077,1.4475,2.8805,1.4475,1.8774,0.911759,0.6,0.65,1,0,1,0,0,0
user_0158,project_0072,1.6808,1.5321,1.3484,1.5197,1.477,0.93312,0.95,0.95,0,0,0,0,0,0
user_0158,project_0073,0.9077,1.3484,1.5197,2.9672,1.3998,0.925333,0.95,0.95,0,0,0,0,0,0
user_0158,project_0074,2.593,2.2505,1.3484,1.5197,1.9799,0.990558,0.6,0.65,0,1,1,1,0,1
user_0158,project_0075,2.1093,0.0,2.9796,1.5197,0.8939,0.923427,0.9,0.95,0,0,0,0,0,0
user_0158,project_0076,0.0,2.0792,0.0,0.7308,1.4554,0.934046,0.9,0.95,0,0,0,0,0,0
user_0158,project_0077,0.0,0.7308,2.9672,1.5197,1.4017,0.930287,0.95,0.95,0,0,0,0,0,0
user_0158,project_0078,0.9077,2.0792,1.5197,2.8681,1.9114,0.939013,0.95,0.95,1,1,0,0,0,0
user_0158,project_0079,0.7731,1.5321,1.4475,1.5321,1.5067,0.926973,0.6,0.65,0,0,0,0,0,0
user_0158,project_0080,0.9077,1.3484,2.2505,2.0792,1.619,0.93857,0.95,0.95,0,0,0,0,0,0
user_0158,project_0081,1.3362,2.2505,1.4475,1.5197,2.0096,0.927326,0.95,0.95,1,1,1,1,0,0
user_0158,project_0082,2.9376,1.3484,0.0,0.0,0.9439,0.946746,0.9,0.95,1,0,1,1,1,0
user_0158,project_0083,0.9077,1.4475,2.8805,1.4475,1.8774,0.915973,0.6,0.65,1,1,1,1,1,0
user_0158,project_0084,1.6808,1.5321,1.3484,1.5197,1.477,0.928466,0.95,0.95,0,0,0,0,0,0
user_0158,project_0085,0.9077,1.3484,1.5197,2.9672,1.3998,0.934269,0.95,0.95,0,0,0,0,0,0
user_0158,project_0086,2.593,2.2505,1.3484,1.5197,1.9799,0.991561,0.6,0.65,0,0,0,0,0,0
user_0158,project_0087,2.1093,0.0,2.9796,1.5197,0.8939,0.932796,0.9,0.95,0,0,0,0,0,0
user_0158,project_0088,0.0,2.0792,0.0,0.7308,1.4554,0.933619,0.9,0.95,0,0,0,0,0,0
user_0158,project_0089,0.0,0.7308,2.9672,1.5197,1.4017,0.931994,0.95,0.95,0,0,0,0,0,0
user_0158,project_0090,0.9077,2.0792,1.5197,2.8681,1.9114,0.939001,0.95,0.95,0,0,0,0,0,0
user_0158,project_0091,0.7731,1.5321,1.4475,1.5321,1.5067,0.925713,0.6,0.65,0,0,0,0,0,0
user_0158,project_0092,0.9077,1.3484,2.2505,2.0792,1.619,0.934003,0.95,0.95,0,0,0,1,0,1
user_0158,project_0093,1.3362,2.2505,1.4475,1.5197,2.0096,0.928309,0.95,0.95,1,1,1,0,0,1
user_0158,project_0094,2.9376,1.3484,0.0,0.0,0.9439,0.953846,0.9,0.95,0,0,0,0,0,0
user_0158,project_0095,0.9077,1.4475,2.8805,1.4475,1.8774,0.914052,0.6,0.65,1,0,1,1,1,0
user_0158,project_0096,1.6808,1.5321,1.3484,1.5197,1.477,0.930549,0.95,0.95,1,1,0,0,1,0
user_0158,project_0097,0.9077,1.3484,1.5197,2.9672,1.3998,0.934269,0.95,0.95,0,0,0,0,0,0
user_0158,project_0098,2.593,2.2505,1.3484,1.5197,1.9799,0.99198,0.6,0.65,0,0,0,0,0,0
user_0158,project_0099,2.1093,0.0,2.9796,1.5197,0.8939,0.928329,0.9,0.95,0,0,0,0,0,0
user_0158,project_0100,0.0,2.0792,0.0,0.7308,1.4554,0.937442,0.9,0.95,1,0,1,1,0,1
user_0158,project_0101,0.0,0.7308,2.9672,1.5197,1.4017,0.931718,0.95,0.95,0,1,0,1,1,0
user_0158,project_0102,0.9077,2.0792,1.5197,2.8681,1.9114,0.939815,0.95,0.95,0,0,0,0,0,0
user_0158,project_0103,0.7731,1.5321,1.4475,1.5321,1.5067,0.927327,0.6,0.65,0,0,0,0,0,0
user_0158,project_0104,0.9077,1.3484,2.2505,2.0792,1.619,0.933854,0.95,0.95,0,0,0,0,0,0
user_0158,project_0105,1.3362,2.2505,1.4475,1.5197,2.0096,0.932346,0.95,0.95,0,0,0,0,0,0
user_0158,project_0106,2.9376,1.3484,0.0,0.0,0.9439,0.953453,0.9,0.95,0,0,0,0,0,0
user_0158,project_0107,0.9077,1.4475,2.8805,1.4475,1.8774,0.918178,0.6,0.65,1,1,1,1,0,0
user_0158,project_0108,1.6808,1.5321,1.3484,1.5197,1.477,0.934999,0.95,0.95,0,0,0,0,0,0
user_0158,project_0109,0.9077,1.3484,1.5197,2.9672,1.3998,0.931386,0.95,0.95,0,0,0,0,0,0
user_0158,project_0110,2.593,2.2505,1.3484,1.5197,1.9799,0.991182,0.6,0.65,0,0,0,0,0,0
user_0158,project_0111,2.1093,0.0,2.9796,1.5197,0.8939,0.919142,0.9,0.95,1,0,0,1,0,1
user_0158,project_0112,0.0,2.0792,0.0,0.7308,1.4554,0.931881,0.9,0.95,1,1,1,0,0,0
user_0158,project_0113,0.0,0.7308,2.9672,1.5197,1.4017,0.926448,0.95,0.95,0,0,0,0,0,0
user_0158,project_0114,0.9077,2.0792,1.5197,2.8681,1.9114,0.926648,0.95,0.95,1,0,1,1,0,0
user_0158,project_0115,0.7731,1.5321,1.4475,1.5321,1.5067,0.926608,0.6,0.65,0,0,0,0,0,0
user_0158,project_0116,0.9077,1.3484,2.2505,2.0792,1.619,0.936106,0.95,0.95,0,0,0,0,0,0
user_0158,project_0117,1.3362,2.2505,1.4475,1.5197,2.0096,0.935643,0.95,0.95,0,0,0,0,0,0
user_0158,project_0118,2.9376,1.3484,0.0,0.0,0.9439,0.947827,0.9,0.95,0,0,0,0,0,0
user_0158,project_0119,0.9077,1.4475,2.8805,1.4475,1.8774,0.921385,0.6,0.65,1,1,1,1,0,0
user_0159,project_0000,1.3097,2.2083,1.0047,1.6949,1.8472,0.941907,0.7,0.75,0,0,0,0,0,0
user_0159,project_0001,0.0,1.9144,0.7852,2.9539,1.5756,0.926764,0.7,0.45,0,0,0,0,0,0
user_0159,project_0002,0.7842,1.7899,0.0,1.7899,1.2529,0.922211,1.0,1.0,0,0,0,0,0,0
user_0159,project_0003,2.5876,0.9097,2.4626,1.6949,1.3756,0.940696,0.25,0.75,0,0,0,0,0,0
user_0159,project_0004,0.0,0.9097,1.0047,0.9097,0.9382,0.932957,0.25,0.45,0,0,0,0,0,0
user_0159,project_0005,1.3712,0.0,1.9492,0.7852,0.5848,0.934595,0.7,0.75,0,0,0,0,0,0
user_0159,project_0006,0.0,1.0047,0.7852,1.7899,0.9388,0.926346,0.7,0.45,0,0,0,1,0,1
user_0159,project_0007,2.6809,2.2083,2.1687,2.2083,2.1964,0.987509,1.0,1.0,0,0,0,0,0,0
user_0159,project_0008,0.0,1.9144,0.7852,1.0047,1.5756,0.930288,0.7,0.45,0,1,1,0,1,0
user_0159,project_0009,0.0,0.7852,2.1687,0.7852,1.2003,0.922347,0.7,0.75,1,1,0,0,1,0
user_0159,project_0010,2.0939,0.9097,1.0047,1.9144,0.9382,0.927713,0.25,0.45,0,0,0,0,0,0
user_0159,project_0011,1.3712,3.0784,1.2986,2.1687,2.5445,0.943048,1.0,1.0,1,1,1,1,0,0
user_0159,project_0012,1.3097,2.2083,1.0047,1.6949,1.8472,0.947173,0.7,0.75,1,1,1,1,0,0
user_0159,project_0013,0.0,1.9144,0.7852,2.9539,1.5756,0.925273,0.7,0.45,0,1,1,0,1,1
user_0159,project_0014,0.7842,1.7899,0.0,1.7899,1.2529,0.924345,1.0,1.0,0,0,0,0,0,0
user_0159,project_0015,2.5876,0.9097,2.4626,1.6949,1.3756,0.939574,0.25,0.75,0,1,0,1,0,1
user_0159,project_0016,0.0,0.9097,1.0047,0.9097,0.9382,0.933346,0.25,0.45,0,0,0,0,0,0
user_0159,project_0017,1.3712,0.0,1.9492,0.7852,0.5848,0.927838,0.7,0.75,0,0,0,0,0,0
user_0159,project_0018,0.0,1.0047,0.7852,1.7899,0.9388,0.923025,0.7,0.45,0,0,0,0,0,0
user_0159,project_0019,2.6809,2.2083,2.1687,2.2083,2.1964,0.985161,1.0,1.0,0,0,0,0,0,0
user_0159,project_0020,0.0,1.9144,0.7852,1.0047,1.5756,0.930954,0.7,0.45,0,1,1,1,1,0
user_0159,project_0021,0.0,0.7852,2.1687,0.7852,1.2003,0.931654,0.7,0.75,0,0,1,1,0,0
user_0159,project_0022,2.0939,0.9097,1.0047,1.9144,0.9382,0.928939,0.25,0.45,1,1,0,0,0,1
user_0159,project_0023,1.3712,3.0784,1.2986,2.1687,2.5445,0.942472,1.0,1.0,1,0,1,1,0,1
user_0159,project_0024,1.3097,2.2083,1.0047,1.6949,1.8472,0.939763,0.7,0.75,1,1,1,1,0,0
user_0159,project_0025,0.0,1.9144,0.7852,2.9539,1.5756,0.924912,0.7,0.45,0,0,0,0,0,0
user_0159,project_0026,0.7842,1.7899,0.0,1.7899,1.2529,0.92298,1.0,1.0,0,0,0,0,0,0
user_0159,project_0027,2.5876,0.9097,2.4626,1.6949,1.3756,0.932387,0.25,0.75,0,0,0,0,0,0
user_0159,project_0028,0.0,0.9097,1.0047,0.9097,0.9382,0.932363,0.25,0.45,0,0,0,0,0,0
user_0159,project_0029,1.3712,0.0,1.9492,0.7852,0.5848,0.926191,0.7,0.75,0,0,0,0,0,0
user_0159,project_0030,0.0,1.0047,0.7852,1.7899,0.9388,0.926776,0.7,0.45,0,1,1,1,0,1
user_0159,project_0031,2.6809,2.2083,2.1687,2.2083,2.1964,0.987063,1.0,1.0,1,0,1,1,0,0
user_0159,project_0032,0.0,1.9144,0.7852,1.0047,1.5756,0.931322,0.7,0.45,0,0,1,0,1,0
user_0159,project_0033,0.0,0.7852,2.1687,0.7852,1.2003,0.930905,0.7,0.75,0,0,0,0,0,0
user_0159,project_0034,2.0939,0.9097,1.0047,1.9144,0.9382,0.929759,0.25,0.45,0,0,0,0,0,0
user_0159,project_0035,1.3712,3.0784,1.2986,2.1687,2.5445,0.938434,1.0,1.0,0,0,0,0,0,0
user_0159,project_0036,1.3097,2.2083,1.0047,1.6949,1.8472,0.938534,0.7,0.75,0,0,0,0,0,0
user_0159,project_0037,0.0,1.9144,0.7852,2.9539,1.5756,0.924553,0.7,0.45,1,1,1,0,0,0
user_0159,project_0038,0.7842,1.7899,0.0,1.7899,1.2529,0.925101,1.0,1.0,0,0,0,0,0,0
user_0159,project_0039,2.5876,0.9097,2.4626,1.6949,1.3756,0.938974,0.25,0.75,1,1,1,0,1,0
user_0159,project_0040,0.0,0.9097,1.0047,0.9097,0.9382,0.934329,0.25,0.45,0,0,0,0,0,0
user_0159,project_0041,1.3712,0.0,1.9492,0.7852,0.5848,0.925853,0.7,0.75,0,0,0,0,0,0
user_0159,project_0042,0.0,1.0047,0.7852,1.7899,0.9388,0.91825,0.7,0.45,0,0,0,0,0,0
user_0159,project_0043,2.6809,2.2083,2.1687,2.2083,2.1964,0.981929,1.0,1.0,0,0,0,0,0,0
