user_id,card_id,session_id,session_depth,shown_at,pool_type,topic_overlap,skill_overlap,open,like,share,long_view,skip_fast,disengage,dwell_time_seconds
user_0286,news_0020,user_0286_session_005,3,2026-02-25T08:51:00,news,1,2,1,1,0,1,0,0,90
user_0084,news_0091,user_0084_session_005,4,2026-02-25T08:54:00,news,1,1,1,1,0,1,0,0,93
user_0090,news_0129,user_0090_session_006,1,2026-02-25T08:57:00,news,1,1,1,1,0,0,0,0,74
user_0090,news_0064,user_0090_session_005,8,2026-02-25T09:00:00,news,1,1,1,1,0,1,0,0,89
user_0230,news_0075,user_0230_session_003,4,2026-02-25T09:03:00,news,2,3,1,1,1,1,0,0,104
user_0286,news_0064,user_0286_session_005,4,2026-02-25T09:03:00,news,1,1,1,1,0,1,0,0,89
user_0084,news_0104,user_0084_session_005,5,2026-02-25T09:06:00,news,2,2,1,1,0,1,0,1,91
user_0090,news_0077,user_0090_session_006,2,2026-02-25T09:09:00,news,3,2,1,0,0,1,0,0,82
user_0084,news_0239,user_0084_session_006,1,2026-02-25T09:12:00,news,1,1,1,1,1,1,0,0,110
user_0090,news_0061,user_0090_session_005,9,2026-02-25T09:12:00,news,2,3,1,1,0,1,0,0,89
user_0230,news_0154,user_0230_session_003,5,2026-02-25T09:15:00,news,3,3,1,1,0,1,0,1,82
user_0286,news_0150,user_0286_session_005,5,2026-02-25T09:15:00,news,3,1,0,1,1,1,0,0,81
user_0084,news_0069,user_0084_session_005,6,2026-02-25T09:18:00,news,3,1,1,1,1,1,0,0,97
user_0090,news_0046,user_0090_session_006,3,2026-02-25T09:21:00,news,1,1,1,1,0,1,0,0,91
user_0084,news_0025,user_0084_session_006,2,2026-02-25T09:24:00,news,3,1,1,1,1,1,0,0,110
user_0230,news_0148,user_0230_session_003,6,2026-02-25T09:27:00,news,1,2,1,1,1,1,0,0,114
user_0286,news_0121,user_0286_session_005,6,2026-02-25T09:27:00,news,3,1,1,1,1,1,0,0,106
user_0090,news_0032,user_0090_session_006,4,2026-02-25T09:33:00,news,2,3,1,1,0,0,0,0,69
user_0084,news_0014,user_0084_session_006,3,2026-02-25T09:36:00,news,1,2,0,1,0,1,0,0,70
user_0230,news_0191,user_0230_session_003,7,2026-02-25T09:39:00,news,1,2,1,1,0,0,0,0,73
user_0286,news_0151,user_0286_session_005,7,2026-02-25T09:39:00,news,2,2,1,0,1,0,0,0,64
user_0090,news_0170,user_0090_session_006,5,2026-02-25T09:45:00,news,1,3,1,1,1,1,0,0,113
user_0084,news_0133,user_0084_session_006,4,2026-02-25T09:48:00,news,3,2,1,1,1,1,0,1,95
user_0230,news_0057,user_0230_session_004,1,2026-02-25T09:48:00,news,1,2,1,1,0,1,0,0,87
user_0286,news_0157,user_0286_session_006,1,2026-02-25T09:48:00,news,3,3,1,1,0,1,0,0,88
user_0230,news_0131,user_0230_session_003,8,2026-02-25T09:51:00,news,3,1,1,1,1,1,0,0,103
user_0286,news_0128,user_0286_session_005,8,2026-02-25T09:51:00,news,3,2,1,1,0,1,0,0,95
user_0090,news_0120,user_0090_session_006,6,2026-02-25T09:57:00,news,3,3,1,0,0,1,0,0,75
user_0084,news_0075,user_0084_session_006,5,2026-02-25T10:00:00,news,2,3,1,1,0,1,0,0,98
user_0230,news_0029,user_0230_session_004,2,2026-02-25T10:00:00,news,2,2,1,0,0,1,0,0,80
user_0286,news_0064,user_0286_session_006,2,2026-02-25T10:00:00,news,1,1,1,1,1,1,0,0,99
user_0230,news_0034,user_0230_session_003,9,2026-02-25T10:03:00,news,3,1,1,1,1,1,0,0,105
user_0286,news_0166,user_0286_session_005,9,2026-02-25T10:03:00,news,2,2,1,1,1,1,0,0,100
user_0090,news_0198,user_0090_session_006,7,2026-02-25T10:09:00,news,1,1,1,1,1,1,0,0,110
user_0084,news_0042,user_0084_session_006,6,2026-02-25T10:12:00,news,1,3,0,1,0,0,0,0,41
user_0230,news_0061,user_0230_session_004,3,2026-02-25T10:12:00,news,2,3,1,1,1,1,0,0,101
user_0286,news_0072,user_0286_session_006,3,2026-02-25T10:12:00,news,2,3,1,1,0,0,0,0,69
user_0230,news_0134,user_0230_session_004,4,2026-02-25T10:24:00,news,2,2,1,1,1,1,0,0,113
user_0286,news_0028,user_0286_session_006,4,2026-02-25T10:24:00,news,3,3,1,0,0,1,0,0,77
user_0230,news_0020,user_0230_session_004,5,2026-02-25T10:36:00,news,1,2,1,1,0,0,0,0,75
user_0286,news_0166,user_0286_session_006,5,2026-02-25T10:36:00,news,2,2,1,1,1,1,0,0,107
user_0230,news_0167,user_0230_session_004,6,2026-02-25T10:48:00,news,1,1,0,1,1,1,0,1,77
user_0286,news_0207,user_0286_session_006,6,2026-02-25T10:48:00,news,1,2,1,1,0,1,0,0,89
user_0230,news_0227,user_0230_session_005,1,2026-02-25T10:51:00,news,2,3,1,0,0,1,0,1,71
user_0230,news_0201,user_0230_session_004,7,2026-02-25T11:00:00,news,3,2,1,1,1,1,0,0,110
user_0286,news_0120,user_0286_session_006,7,2026-02-25T11:00:00,news,3,3,1,1,1,1,0,0,103
user_0154,news_0090,user_0154_session_001,1,2026-02-25T11:03:00,news,1,1,1,0,1,0,0,0,69
user_0230,news_0016,user_0230_session_005,2,2026-02-25T11:03:00,news,1,1,1,1,0,1,0,0,96
user_0154,news_0169,user_0154_session_001,2,2026-02-25T11:15:00,news,1,1,1,1,0,1,0,0,86
user_0230,news_0103,user_0230_session_005,3,2026-02-25T11:15:00,news,2,1,1,1,0,1,0,1,85
user_0154,news_0187,user_0154_session_001,3,2026-02-25T11:27:00,news,1,1,1,0,0,1,0,0,68
user_0230,news_0035,user_0230_session_005,4,2026-02-25T11:27:00,news,2,1,1,1,1,1,0,0,105
user_0154,news_0167,user_0154_session_001,4,2026-02-25T11:39:00,news,1,1,1,0,1,0,0,0,60
user_0230,news_0131,user_0230_session_005,5,2026-02-25T11:39:00,news,3,1,1,1,1,1,0,0,111
user_0154,news_0033,user_0154_session_001,5,2026-02-25T11:51:00,news,1,1,1,1,1,1,0,0,107
user_0230,news_0115,user_0230_session_005,6,2026-02-25T11:51:00,news,2,2,1,1,0,1,0,0,92
user_0230,news_0005,user_0230_session_006,1,2026-02-25T11:54:00,news,3,2,1,1,0,1,0,1,82
user_0154,news_0168,user_0154_session_001,6,2026-02-25T12:03:00,news,2,1,1,1,0,1,0,0,82
user_0230,news_0104,user_0230_session_005,7,2026-02-25T12:03:00,news,2,2,1,1,0,1,0,0,94
user_0154,news_0148,user_0154_session_002,1,2026-02-25T12:06:00,news,1,2,1,1,1,0,0,0,77
user_0230,news_0034,user_0230_session_006,2,2026-02-25T12:06:00,news,3,1,1,1,0,0,0,0,66
user_0154,news_0004,user_0154_session_001,7,2026-02-25T12:15:00,news,1,3,1,1,0,1,0,1,80
user_0154,news_0141,user_0154_session_002,2,2026-02-25T12:18:00,news,3,1,1,1,1,0,0,0,79
user_0230,news_0049,user_0230_session_006,3,2026-02-25T12:18:00,news,2,2,1,0,0,1,0,0,81
user_0154,news_0088,user_0154_session_002,3,2026-02-25T12:30:00,news,2,2,1,1,0,1,0,0,93
user_0230,news_0132,user_0230_session_006,4,2026-02-25T12:30:00,news,3,2,1,1,1,0,0,0,84
user_0154,news_0128,user_0154_session_002,4,2026-02-25T12:42:00,news,1,2,1,1,1,0,0,0,72
user_0230,news_0175,user_0230_session_006,5,2026-02-25T12:42:00,news,3,1,1,0,0,0,0,0,59
user_0154,news_0219,user_0154_session_002,5,2026-02-25T12:54:00,news,3,1,1,0,1,1,0,1,70
user_0230,news_0025,user_0230_session_006,6,2026-02-25T12:54:00,news,3,1,1,1,0,0,0,0,80
user_0154,news_0131,user_0154_session_002,6,2026-02-25T13:06:00,news,3,1,1,1,0,1,0,0,87
user_0230,news_0193,user_0230_session_006,7,2026-02-25T13:06:00,news,3,2,1,0,0,1,0,0,81
user_0154,news_0048,user_0154_session_002,7,2026-02-25T13:18:00,news,1,2,1,1,1,1,0,0,101
user_0230,news_0055,user_0230_session_006,8,2026-02-25T13:18:00,news,3,1,1,1,1,1,0,0,104
user_0154,news_0016,user_0154_session_003,1,2026-02-25T13:27:00,news,1,1,1,1,1,0,0,0,82
user_0154,news_0151,user_0154_session_002,8,2026-02-25T13:30:00,news,2,2,1,1,0,1,0,0,86
user_0230,news_0234,user_0230_session_006,9,2026-02-25T13:30:00,news,2,2,1,1,1,1,0,0,111
user_0154,news_0100,user_0154_session_003,2,2026-02-25T13:39:00,news,3,1,1,1,0,1,0,0,92
user_0154,news_0138,user_0154_session_002,9,2026-02-25T13:42:00,news,2,2,1,1,0,1,0,1,78
user_0154,news_0234,user_0154_session_003,3,2026-02-25T13:51:00,news,2,2,1,0,0,1,0,0,72
user_0154,news_0132,user_0154_session_003,4,2026-02-25T14:03:00,news,3,1,1,1,0,1,0,0,81
user_0154,news_0029,user_0154_session_003,5,2026-02-25T14:15:00,news,2,2,1,1,0,0,0,0,74
user_0154,news_0088,user_0154_session_003,6,2026-02-25T14:27:00,news,2,3,1,1,1,1,0,0,99
user_0154,news_0000,user_0154_session_003,7,2026-02-25T14:39:00,news,3,2,1,1,1,1,0,0,101
user_0154,news_0041,user_0154_session_004,1,2026-02-25T14:39:00,news,2,2,1,0,1,1,0,1,73
user_0154,news_0066,user_0154_session_003,8,2026-02-25T14:51:00,news,1,1,1,1,0,1,0,0,95
user_0154,news_0098,user_0154_session_004,2,2026-02-25T14:51:00,news,2,1,1,1,0,1,0,0,92
user_0154,news_0096,user_0154_session_004,3,2026-02-25T15:03:00,news,1,2,1,1,1,1,0,0,101
user_0154,news_0235,user_0154_session_004,4,2026-02-25T15:15:00,news,3,1,1,1,1,1,0,0,106
user_0154,news_0004,user_0154_session_004,5,2026-02-25T15:27:00,news,1,3,1,1,0,1,0,0,97
user_0154,news_0120,user_0154_session_004,6,2026-02-25T15:39:00,news,3,3,1,1,1,1,0,1,95
user_0154,news_0115,user_0154_session_005,1,2026-02-25T15:51:00,news,2,2,1,1,1,1,0,0,105
user_0154,news_0125,user_0154_session_004,7,2026-02-25T15:51:00,news,3,2,1,1,1,1,0,0,101
user_0154,news_0074,user_0154_session_005,2,2026-02-25T16:03:00,news,3,2,1,1,0,1,0,1,75
user_0154,news_0211,user_0154_session_004,8,2026-02-25T16:03:00,news,1,2,0,1,0,0,0,0,46
user_0154,news_0152,user_0154_session_005,3,2026-02-25T16:15:00,news,1,3,1,1,1,1,0,1,95
user_0154,news_0155,user_0154_session_005,4,2026-02-25T16:27:00,news,2,1,1,1,0,1,0,0,101
user_0154,news_0078,user_0154_session_005,5,2026-02-25T16:39:00,news,1,3,1,1,0,1,0,0,84
user_0154,news_0195,user_0154_session_005,6,2026-02-25T16:51:00,news,3,3,1,1,0,1,0,0,93
user_0154,news_0148,user_0154_session_006,1,2026-02-25T16:54:00,news,2,2,1,1,1,1,0,0,109
user_0154,news_0120,user_0154_session_005,7,2026-02-25T17:03:00,news,3,3,1,1,1,1,0,1,101
user_0154,news_0158,user_0154_session_006,2,2026-02-25T17:06:00,news,2,3,1,1,0,1,0,0,90
user_0154,news_0193,user_0154_session_006,3,2026-02-25T17:18:00,news,3,2,1,1,1,1,0,0,101
user_0154,news_0179,user_0154_session_006,4,2026-02-25T17:30:00,news,3,3,1,1,1,1,0,0,102
user_0154,news_0157,user_0154_session_006,5,2026-02-25T17:42:00,news,3,3,1,1,1,1,0,0,99
user_0154,news_0072,user_0154_session_006,6,2026-02-25T17:54:00,news,2,3,1,1,1,1,0,0,102
user_0030,news_0000,user_0030_session_001,1,2026-02-25T22:03:00,news,3,0,1,1,1,1,0,0,105
user_0030,news_0022,user_0030_session_001,2,2026-02-25T22:15:00,news,0,2,1,1,1,0,0,0,66
user_0030,news_0114,user_0030_session_001,3,2026-02-25T22:27:00,news,1,2,1,1,1,0,0,0,86
user_0030,news_0207,user_0030_session_001,4,2026-02-25T22:39:00,news,1,2,1,1,1,1,0,0,106
user_0030,news_0118,user_0030_session_001,5,2026-02-25T22:51:00,news,2,2,1,1,1,1,0,0,105
user_0030,news_0072,user_0030_session_001,6,2026-02-25T23:03:00,news,1,2,1,1,0,1,0,0,82
user_0030,news_0235,user_0030_session_001,7,2026-02-25T23:15:00,news,2,1,1,1,1,1,0,0,110
user_0030,news_0051,user_0030_session_002,1,2026-02-25T23:24:00,news,2,3,1,1,0,1,0,0,94
user_0030,news_0075,user_0030_session_001,8,2026-02-25T23:27:00,news,1,2,1,1,1,0,0,0,82
user_0030,news_0179,user_0030_session_002,2,2026-02-25T23:36:00,news,3,3,1,1,0,1,0,0,97
user_0030,news_0159,user_0030_session_001,9,2026-02-25T23:39:00,news,2,2,0,0,0,1,0,0,53
user_0030,news_0172,user_0030_session_002,3,2026-02-25T23:48:00,news,1,2,1,1,1,1,0,0,105
user_0030,news_0225,user_0030_session_002,4,2026-02-26T00:00:00,news,1,2,1,1,0,0,0,0,78
user_0030,news_0085,user_0030_session_002,5,2026-02-26T00:12:00,news,2,3,1,1,0,0,0,0,59
user_0030,news_0075,user_0030_session_002,6,2026-02-26T00:24:00,news,2,3,1,1,0,1,0,0,95
user_0030,news_0193,user_0030_session_003,1,2026-02-26T00:27:00,news,2,2,1,1,0,0,0,0,76
user_0030,news_0009,user_0030_session_002,7,2026-02-26T00:36:00,news,3,3,1,1,0,1,0,0,91
user_0030,news_0211,user_0030_session_003,2,2026-02-26T00:39:00,news,1,2,1,1,1,0,0,1,75
user_0030,news_0086,user_0030_session_003,3,2026-02-26T00:51:00,news,3,2,1,1,0,0,0,0,66
user_0030,news_0171,user_0030_session_003,4,2026-02-26T01:03:00,news,3,1,1,1,1,1,0,1,94
user_0030,news_0120,user_0030_session_003,5,2026-02-26T01:15:00,news,2,3,1,1,1,1,0,0,108
user_0030,news_0069,user_0030_session_003,6,2026-02-26T01:27:00,news,3,1,1,1,1,1,0,0,100
user_0030,news_0114,user_0030_session_004,1,2026-02-26T01:30:00,news,2,2,1,1,0,1,0,0,88
user_0030,news_0118,user_0030_session_003,7,2026-02-26T01:39:00,news,3,3,1,1,1,0,0,0,87
user_0030,news_0221,user_0030_session_004,2,2026-02-26T01:42:00,news,1,2,1,1,1,0,0,0,84
user_0030,news_0048,user_0030_session_004,3,2026-02-26T01:54:00,news,1,2,1,0,0,1,0,0,69
user_0170,news_0043,user_0170_session_001,1,2026-02-26T02:03:00,news,1,2,1,1,0,1,0,0,93
user_0030,news_0179,user_0030_session_004,4,2026-02-26T02:06:00,news,3,3,1,1,0,1,0,0,101
user_0170,news_0018,user_0170_session_001,2,2026-02-26T02:15:00,news,2,1,1,1,1,1,0,0,108
user_0030,news_0104,user_0030_session_004,5,2026-02-26T02:18:00,news,2,2,1,1,0,0,0,0,74
user_0030,news_0179,user_0030_session_005,1,2026-02-26T02:24:00,news,3,3,1,1,1,1,0,0,111
user_0170,news_0134,user_0170_session_001,3,2026-02-26T02:27:00,news,1,1,0,1,0,1,0,0,74
user_0030,news_0013,user_0030_session_004,6,2026-02-26T02:30:00,news,3,3,1,1,1,1,0,0,113
user_0030,news_0184,user_0030_session_005,2,2026-02-26T02:36:00,news,1,2,1,1,1,1,0,0,99
user_0170,news_0065,user_0170_session_001,4,2026-02-26T02:39:00,news,0,2,1,1,1,1,0,1,77
user_0030,news_0175,user_0030_session_005,3,2026-02-26T02:48:00,news,3,1,1,1,1,1,0,0,108
user_0170,news_0039,user_0170_session_001,5,2026-02-26T02:51:00,news,2,1,1,1,0,1,0,1,78
user_0030,news_0121,user_0030_session_005,4,2026-02-26T03:00:00,news,3,1,1,1,1,1,0,1,87
user_0170,news_0079,user_0170_session_001,6,2026-02-26T03:03:00,news,2,2,1,1,0,1,0,0,89
user_0170,news_0107,user_0170_session_002,1,2026-02-26T03:06:00,news,2,2,1,1,1,1,0,0,98
user_0030,news_0163,user_0030_session_005,5,2026-02-26T03:12:00,news,1,1,1,1,1,1,0,0,99
user_0170,news_0160,user_0170_session_001,7,2026-02-26T03:15:00,news,1,3,1,1,1,1,0,0,100
user_0170,news_0130,user_0170_session_002,2,2026-02-26T03:18:00,news,3,1,1,1,0,1,0,1,80
user_0030,news_0221,user_0030_session_005,6,2026-02-26T03:24:00,news,1,2,1,1,0,1,0,1,88
user_0170,news_0206,user_0170_session_002,3,2026-02-26T03:30:00,news,3,3,1,1,1,1,0,0,94
user_0030,news_0172,user_0030_session_005,7,2026-02-26T03:36:00,news,1,2,1,1,0,0,0,0,70
user_0170,news_0144,user_0170_session_002,4,2026-02-26T03:42:00,news,2,3,1,1,1,1,0,0,95
user_0030,news_0038,user_0030_session_006,1,2026-02-26T03:45:00,news,2,3,1,1,0,0,0,0,74
user_0030,news_0087,user_0030_session_005,8,2026-02-26T03:48:00,news,2,3,1,1,0,0,0,1,55
user_0170,news_0188,user_0170_session_002,5,2026-02-26T03:54:00,news,0,2,1,0,0,1,0,0,66
user_0030,news_0239,user_0030_session_006,2,2026-02-26T03:57:00,news,1,1,1,1,1,0,0,0,83
user_0030,news_0088,user_0030_session_005,9,2026-02-26T04:00:00,news,2,3,1,1,0,1,0,0,91
user_0120,news_0195,user_0120_session_001,1,2026-02-26T04:03:00,news,2,2,1,1,1,1,0,0,103
user_0170,news_0179,user_0170_session_002,6,2026-02-26T04:06:00,news,2,3,1,1,1,1,0,0,102
user_0030,news_0141,user_0030_session_006,3,2026-02-26T04:09:00,news,3,1,1,1,1,0,0,0,87
user_0120,news_0090,user_0120_session_001,2,2026-02-26T04:15:00,news,1,2,1,1,0,1,0,0,90
user_0170,news_0235,user_0170_session_002,7,2026-02-26T04:18:00,news,2,1,1,1,1,1,0,0,104
user_0030,news_0048,user_0030_session_006,4,2026-02-26T04:21:00,news,1,2,1,1,0,1,0,0,89
user_0120,news_0168,user_0120_session_001,3,2026-02-26T04:27:00,news,3,1,1,1,0,1,0,0,81
user_0170,news_0081,user_0170_session_003,1,2026-02-26T04:27:00,news,2,1,1,1,0,1,0,0,90
user_0170,news_0183,user_0170_session_002,8,2026-02-26T04:30:00,news,0,1,1,1,1,0,0,0,72
user_0030,news_0148,user_0030_session_006,5,2026-02-26T04:33:00,news,2,2,1,1,1,1,0,0,109
user_0120,news_0120,user_0120_session_001,4,2026-02-26T04:39:00,news,2,2,1,1,1,1,0,1,92
user_0170,news_0201,user_0170_session_003,2,2026-02-26T04:39:00,news,3,2,1,1,1,0,0,0,77
user_0170,news_0150,user_0170_session_002,9,2026-02-26T04:42:00,news,3,1,1,1,1,1,0,0,100
user_0030,news_0173,user_0030_session_006,6,2026-02-26T04:45:00,news,2,2,1,1,1,1,0,1,100
user_0120,news_0225,user_0120_session_001,5,2026-02-26T04:51:00,news,1,2,1,1,0,1,0,0,86
user_0170,news_0134,user_0170_session_003,3,2026-02-26T04:51:00,news,2,2,1,1,0,1,1,1,71
user_0030,news_0206,user_0030_session_006,7,2026-02-26T04:57:00,news,3,3,1,1,1,1,0,0,100
user_0120,news_0075,user_0120_session_001,6,2026-02-26T05:03:00,news,1,2,1,1,1,1,0,1,93
user_0170,news_0211,user_0170_session_003,4,2026-02-26T05:03:00,news,1,2,1,0,0,0,0,0,58
user_0120,news_0152,user_0120_session_002,1,2026-02-26T05:06:00,news,1,3,1,0,0,0,0,0,54
user_0030,news_0000,user_0030_session_006,8,2026-02-26T05:09:00,news,3,2,1,1,1,0,0,0,82
user_0120,news_0000,user_0120_session_001,7,2026-02-26T05:15:00,news,3,2,1,1,1,1,0,0,105
user_0170,news_0097,user_0170_session_003,5,2026-02-26T05:15:00,news,1,2,1,1,0,1,0,0,80
user_0120,news_0042,user_0120_session_002,2,2026-02-26T05:18:00,news,1,3,1,1,0,0,0,1,52
user_0030,news_0220,user_0030_session_006,9,2026-02-26T05:21:00,news,1,2,1,1,0,1,0,0,96
user_0170,news_0034,user_0170_session_003,6,2026-02-26T05:27:00,news,3,1,1,1,1,0,0,0,85
user_0120,news_0007,user_0120_session_002,3,2026-02-26T05:30:00,news,2,1,1,1,0,1,0,1,84
user_0030,news_0052,user_0030_session_006,10,2026-02-26T05:33:00,news,2,1,1,1,1,0,0,0,89
user_0170,news_0086,user_0170_session_003,7,2026-02-26T05:39:00,news,3,2,1,1,1,1,0,0,102
user_0120,news_0108,user_0120_session_002,4,2026-02-26T05:42:00,news,1,1,1,1,0,0,0,0,69
user_0170,news_0178,user_0170_session_004,1,2026-02-26T05:48:00,news,2,2,1,1,0,1,0,1,84
user_0170,news_0166,user_0170_session_003,8,2026-02-26T05:51:00,news,2,2,1,1,1,0,0,0,82
user_0120,news_0001,user_0120_session_002,5,2026-02-26T05:54:00,news,1,1,0,1,0,1,0,0,71
user_0170,news_0101,user_0170_session_004,2,2026-02-26T06:00:00,news,3,3,1,1,0,1,0,1,79
user_0170,news_0115,user_0170_session_003,9,2026-02-26T06:03:00,news,2,2,1,1,1,1,0,0,106
user_0259,news_0227,user_0259_session_001,1,2026-02-26T06:03:00,news,0,1,1,1,1,1,0,0,93
user_0120,news_0051,user_0120_session_002,6,2026-02-26T06:06:00,news,2,3,1,1,1,1,0,0,111
user_0120,news_0192,user_0120_session_003,1,2026-02-26T06:09:00,news,2,2,1,1,1,1,0,1,94
user_0170,news_0011,user_0170_session_004,3,2026-02-26T06:12:00,news,1,2,1,1,1,1,0,0,106
user_0259,news_0188,user_0259_session_001,2,2026-02-26T06:15:00,news,1,2,1,1,1,0,0,0,77
user_0120,news_0239,user_0120_session_002,7,2026-02-26T06:18:00,news,0,1,0,0,0,1,1,0,30
user_0120,news_0218,user_0120_session_003,2,2026-02-26T06:21:00,news,2,2,1,1,1,1,0,0,96
user_0170,news_0096,user_0170_session_004,4,2026-02-26T06:24:00,news,1,2,1,1,1,1,0,0,99
user_0259,news_0004,user_0259_session_001,3,2026-02-26T06:27:00,news,1,3,1,1,1,0,0,0,83
user_0120,news_0087,user_0120_session_003,3,2026-02-26T06:33:00,news,1,3,1,1,1,0,0,0,80
user_0170,news_0228,user_0170_session_004,5,2026-02-26T06:36:00,news,3,3,1,1,1,0,0,0,84
user_0259,news_0146,user_0259_session_001,4,2026-02-26T06:39:00,news,0,2,1,1,0,1,0,0,76
user_0170,news_0077,user_0170_session_005,1,2026-02-26T06:42:00,news,3,2,1,1,0,1,0,0,91
user_0120,news_0146,user_0120_session_003,4,2026-02-26T06:45:00,news,2,3,1,1,1,1,0,0,103
user_0170,news_0149,user_0170_session_004,6,2026-02-26T06:48:00,news,2,2,1,1,1,0,0,0,88
user_0259,news_0233,user_0259_session_001,5,2026-02-26T06:51:00,news,2,1,1,1,0,1,0,0,90
user_0170,news_0194,user_0170_session_005,2,2026-02-26T06:54:00,news,1,3,1,1,1,0,0,0,89
user_0120,news_0066,user_0120_session_003,5,2026-02-26T06:57:00,news,1,1,1,1,0,1,0,0,91
user_0120,news_0152,user_0120_session_004,1,2026-02-26T07:03:00,news,1,3,1,1,1,0,0,0,89
user_0259,news_0106,user_0259_session_001,6,2026-02-26T07:03:00,news,0,3,1,1,0,0,0,0,57
user_0170,news_0158,user_0170_session_005,3,2026-02-26T07:06:00,news,2,3,1,1,1,1,1,0,83
user_0120,news_0202,user_0120_session_003,6,2026-02-26T07:09:00,news,3,2,1,1,0,1,0,0,102
user_0120,news_0027,user_0120_session_004,2,2026-02-26T07:15:00,news,2,1,1,1,1,1,0,0,105
user_0259,news_0202,user_0259_session_001,7,2026-02-26T07:15:00,news,1,2,1,1,0,1,0,0,95
user_0170,news_0067,user_0170_session_005,4,2026-02-26T07:18:00,news,2,2,1,1,0,1,0,1,90
user_0259,news_0041,user_0259_session_002,1,2026-02-26T07:24:00,news,2,2,1,1,1,1,0,0,93
user_0120,news_0113,user_0120_session_004,3,2026-02-26T07:27:00,news,2,1,1,1,0,1,0,1,76
user_0259,news_0005,user_0259_session_001,8,2026-02-26T07:27:00,news,3,2,1,1,1,1,0,0,88
user_0170,news_0235,user_0170_session_005,5,2026-02-26T07:30:00,news,3,1,1,1,1,1,0,0,109
user_0170,news_0029,user_0170_session_006,1,2026-02-26T07:36:00,news,2,2,1,1,0,1,0,0,94
user_0259,news_0077,user_0259_session_002,2,2026-02-26T07:36:00,news,2,2,1,1,1,1,0,1,91
user_0120,news_0063,user_0120_session_004,4,2026-02-26T07:39:00,news,0,2,0,1,0,1,0,0,46
user_0259,news_0157,user_0259_session_001,9,2026-02-26T07:39:00,news,1,3,1,1,0,1,0,1,72
user_0170,news_0096,user_0170_session_005,6,2026-02-26T07:42:00,news,1,2,1,1,1,0,0,0,88
user_0170,news_0182,user_0170_session_006,2,2026-02-26T07:48:00,news,2,3,1,1,1,0,0,0,84
user_0259,news_0162,user_0259_session_002,3,2026-02-26T07:48:00,news,2,1,1,0,0,1,0,0,73
user_0120,news_0169,user_0120_session_004,5,2026-02-26T07:51:00,news,2,2,0,1,1,1,0,0,81
user_0170,news_0094,user_0170_session_006,3,2026-02-26T08:00:00,news,3,1,1,1,0,1,0,1,79
user_0259,news_0202,user_0259_session_002,4,2026-02-26T08:00:00,news,3,2,1,0,0,1,0,1,62
user_0120,news_0010,user_0120_session_004,6,2026-02-26T08:03:00,news,3,2,1,1,1,1,0,0,108
user_0131,news_0005,user_0131_session_001,1,2026-02-26T08:03:00,news,0,1,1,1,0,0,0,0,55
user_0170,news_0093,user_0170_session_006,4,2026-02-26T08:12:00,news,2,2,1,1,1,0,0,0,83
user_0259,news_0014,user_0259_session_002,5,2026-02-26T08:12:00,news,1,2,1,0,0,1,0,0,71
user_0120,news_0195,user_0120_session_004,7,2026-02-26T08:15:00,news,3,3,1,0,0,1,0,0,75
user_0131,news_0193,user_0131_session_001,2,2026-02-26T08:15:00,news,1,2,1,1,1,1,0,0,99
user_0170,news_0232,user_0170_session_006,5,2026-02-26T08:24:00,news,3,1,1,1,0,1,1,1,76
user_0259,news_0055,user_0259_session_002,6,2026-02-26T08:24:00,news,3,1,1,1,1,1,0,0,106
user_0120,news_0104,user_0120_session_004,8,2026-02-26T08:27:00,news,2,2,1,1,0,1,0,0,98
user_0131,news_0014,user_0131_session_001,3,2026-02-26T08:27:00,news,1,2,1,0,1,0,0,1,48
user_0120,news_0023,user_0120_session_005,1,2026-02-26T08:33:00,news,1,2,1,0,1,1,0,0,85
user_0170,news_0060,user_0170_session_006,6,2026-02-26T08:36:00,news,2,1,1,1,1,1,0,0,104
user_0259,news_0159,user_0259_session_002,7,2026-02-26T08:36:00,news,3,3,1,1,0,1,0,1,85
user_0259,news_0196,user_0259_session_003,1,2026-02-26T08:36:00,news,1,1,0,1,1,0,0,0,50
user_0120,news_0125,user_0120_session_004,9,2026-02-26T08:39:00,news,3,2,1,1,1,1,0,0,108
user_0131,news_0078,user_0131_session_001,4,2026-02-26T08:39:00,news,1,1,1,1,1,1,0,0,89
user_0120,news_0090,user_0120_session_005,2,2026-02-26T08:45:00,news,3,3,1,1,1,1,0,0,112
user_0170,news_0225,user_0170_session_006,7,2026-02-26T08:48:00,news,1,2,1,1,0,1,0,0,87
user_0259,news_0176,user_0259_session_002,8,2026-02-26T08:48:00,news,2,1,1,1,1,1,0,0,108
user_0259,news_0177,user_0259_session_003,2,2026-02-26T08:48:00,news,1,2,1,1,1,1,0,1,89
user_0120,news_0201,user_0120_session_004,10,2026-02-26T08:51:00,news,3,2,1,1,0,1,0,0,100
user_0131,news_0015,user_0131_session_001,5,2026-02-26T08:51:00,news,1,1,1,0,1,1,0,0,85
user_0120,news_0104,user_0120_session_005,3,2026-02-26T08:57:00,news,2,2,1,1,1,1,0,0,112
user_0170,news_0067,user_0170_session_006,8,2026-02-26T09:00:00,news,2,2,1,1,0,1,0,0,97
user_0259,news_0091,user_0259_session_003,3,2026-02-26T09:00:00,news,1,1,1,1,1,0,0,1,73
